,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
88,1.78,9.74,1.08,-2.98,0.72,-2.27,9.4,0.46,1.6,idle,
89,1.89,9.7,1.08,-3.4,2.18,-2.82,9.35,0.34,1.62,idle,
90,1.86,9.59,1.03,-3.4,3.09,-2.24,9.41,0.35,1.65,idle,
91,1.67,9.55,0.98,-2.48,2.44,-1.63,9.51,0.27,1.52,idle,
92,1.68,9.64,1.06,-1.76,0.38,-1.66,9.39,0.32,1.64,idle,
93,2.0,9.67,0.9,-2.55,2.46,-1.26,9.37,0.3,1.71,idle,
94,1.84,9.71,0.89,-2.16,2.36,-0.93,9.42,0.34,1.62,idle,
95,1.8,9.65,1.07,-2.69,0.02,-2.31,9.36,0.33,1.59,idle,
96,1.87,9.66,1.02,-2.81,0.93,-2.38,9.33,0.39,1.62,idle,
97,1.75,9.67,0.96,-2.11,2.09,-1.44,9.49,0.35,1.6,idle,
98,1.81,9.6,1.07,-1.69,2.12,-2.27,9.44,0.39,1.73,idle,
99,1.85,9.73,0.98,-1.05,3.55,-2.18,9.44,0.32,1.67,idle,
100,1.7,9.68,0.98,-1.4,3.63,-2.33,9.37,0.3,1.47,idle,
101,1.82,9.7,1.04,-1.48,1.71,-1.76,9.46,0.25,1.68,idle,
102,1.74,9.82,1.03,-1.68,1.69,-1.5,9.4,0.29,1.72,idle,
103,1.78,9.72,1.02,-2.29,0.07,-2.05,9.39,0.3,1.59,idle,
104,1.84,9.75,0.99,-2.92,-0.11,-1.34,9.37,0.33,1.58,idle,
105,1.89,9.72,1.05,-2.9,0.6,-1.28,9.44,0.39,1.57,idle,
106,1.81,9.73,0.94,-2.84,1.31,-1.56,9.47,0.23,1.72,idle,
107,1.86,9.76,1.08,-1.28,-0.3,-2.74,9.38,0.34,1.61,idle,
108,1.91,9.76,1.09,-1.83,1.36,-2.03,9.47,0.3,1.63,idle,
109,1.71,9.72,1.02,-2.95,2.18,-1.6,9.4,0.26,1.65,idle,
110,1.74,9.64,1.0,-2.4,1.27,-2.28,9.37,0.26,1.56,idle,
111,1.84,9.7,1.02,-3.09,-2.36,-2.63,9.37,0.33,1.77,idle,
112,1.8,9.58,1.03,-2.37,-2.1,-2.6,9.46,0.34,1.69,idle,
113,1.81,9.73,1.08,-3.15,-4.96,-3.31,9.49,0.5,1.63,idle,
114,2.0,9.71,1.09,-2.36,-2.35,-4.18,9.38,0.4,1.47,idle,
115,1.92,9.68,1.12,-2.82,3.15,-1.14,9.38,0.29,1.6,idle,
116,1.68,9.65,1.07,-2.66,3.13,-1.3,9.4,0.37,1.63,idle,
117,1.89,9.7,1.01,-1.49,-0.11,-2.8,9.48,0.35,1.61,idle,
118,1.8,9.76,0.9,-2.05,0.15,-1.54,9.37,0.28,1.67,idle,
119,1.97,9.64,1.03,-2.04,-1.25,-2.38,9.41,0.35,1.61,idle,
120,1.99,9.69,1.05,-2.41,0.0,-1.89,9.4,0.41,1.69,idle,
121,1.64,9.7,1.09,-1.53,1.85,-2.51,9.4,0.32,1.66,idle,
122,1.8,9.67,0.94,-1.81,1.4,-3.12,9.39,0.33,1.72,idle,
