,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
708,9.72,-5.34,4.38,-92.02,104.53,19.98,9.13,0.29,0.59,rocket,
709,11.5,-5.51,3.84,-100.44,101.8,19.37,9.86,0.49,1.17,rocket,
710,11.42,-4.64,4.39,-125.32,155.1,34.04,9.62,0.86,0.86,rocket,
711,11.31,-4.66,6.25,-151.12,203.23,36.42,9.65,0.55,0.72,rocket,
712,12.35,-5.69,8.56,-107.28,233.82,34.75,10.28,0.37,1.0,rocket,
713,10.83,-6.08,10.3,-77.52,250.13,33.66,10.64,0.48,1.17,rocket,
714,4.91,-6.04,13.56,-127.67,250.13,120.62,9.62,0.63,0.68,rocket,
715,-0.17,-6.97,12.08,-125.45,250.13,117.88,9.45,0.66,0.86,rocket,
716,-6.84,-4.97,10.51,-119.09,250.13,-50.77,9.52,0.44,0.65,rocket,
717,-8.11,-5.39,11.02,-62.76,199.85,-76.04,9.49,0.36,0.96,rocket,
718,-2.97,-3.07,10.74,-73.66,250.13,-243.35,9.2,0.2,0.99,rocket,
719,-0.22,-1.15,9.27,-117.41,224.44,-250.14,9.41,0.22,0.8,rocket,
720,0.37,-0.03,9.89,-57.43,235.05,-250.14,9.62,0.2,0.74,rocket,
721,0.63,1.87,9.11,-66.31,244.6,-250.14,9.65,0.59,0.93,rocket,
722,5.63,10.48,8.05,-72.78,50.73,-250.14,9.54,1.06,1.11,rocket,
723,10.72,9.41,7.67,-128.6,-31.86,-250.14,9.24,0.31,0.25,rocket,
724,11.98,2.34,3.05,-149.93,-10.62,-250.14,8.96,-0.69,0.76,rocket,
725,11.76,0.98,0.87,-158.71,-6.02,-234.25,8.88,-1.38,0.5,rocket,
726,11.37,-3.06,0.24,-11.74,29.19,-58.69,10.01,-1.33,0.83,rocket,
727,10.11,-3.49,0.68,39.6,31.23,-39.12,10.36,-1.01,0.64,rocket,
728,7.91,-3.19,3.24,34.38,19.23,-37.53,9.58,-0.55,0.75,rocket,
729,7.55,-2.94,2.97,37.19,32.09,-74.89,9.69,-0.23,0.49,rocket,
730,7.83,-0.67,0.56,60.81,-6.44,-106.53,9.4,-0.23,0.65,rocket,
731,8.73,-0.57,-0.12,126.6,97.85,-91.15,9.26,-0.37,0.61,rocket,
732,7.09,4.78,-0.64,212.69,205.7,-76.93,9.58,-0.44,0.66,rocket,
733,7.65,2.71,1.52,250.13,216.84,-30.83,9.65,-0.43,0.5,rocket,
734,5.19,8.42,3.06,250.13,53.98,92.05,9.68,-0.23,0.49,rocket,
735,5.38,4.62,5.69,235.98,116.0,14.18,9.69,-0.22,0.2,rocket,
736,4.57,6.83,7.0,250.13,25.44,39.29,9.94,-0.63,-0.24,rocket,
737,4.09,7.33,6.53,181.95,-21.64,-1.79,10.16,-0.07,-0.01,rocket,
738,8.16,2.67,11.28,211.18,-35.39,-2.54,9.61,-0.27,0.48,rocket,
739,8.0,5.61,10.72,250.13,47.79,-63.39,9.49,-0.93,0.14,rocket,
740,0.63,6.94,6.83,67.32,-141.56,62.05,9.84,-0.42,0.32,rocket,
741,8.55,8.52,7.22,-27.15,-153.66,-58.29,9.67,-0.66,0.59,rocket,
742,5.41,6.2,5.45,112.96,-250.14,-22.85,9.09,-0.89,0.06,rocket,
743,8.47,7.98,4.32,2.79,-235.75,102.27,9.21,-1.4,0.4,rocket,
744,6.73,10.8,3.0,100.85,-161.37,-110.83,9.38,-1.13,0.56,rocket,
745,9.29,10.04,5.33,97.84,-11.16,-118.7,9.53,-1.13,0.2,rocket,
746,9.59,11.98,5.47,63.69,2.92,-92.82,9.54,-0.88,0.37,rocket,
747,8.03,10.1,5.47,65.0,43.31,-123.3,9.48,-1.24,0.58,rocket,
748,7.6,9.59,5.2,68.53,-2.23,-89.61,9.5,-1.3,0.35,rocket,
749,8.56,11.12,5.41,52.0,-21.21,-81.16,9.62,-1.25,-0.12,rocket,
750,8.57,10.47,4.98,49.64,5.54,-77.4,9.52,-1.06,0.18,rocket,
751,8.3,9.76,4.63,55.44,53.16,-70.89,9.46,-0.73,0.08,rocket,
752,7.49,9.64,4.2,47.14,79.43,-57.76,9.64,-0.46,0.32,rocket,
753,6.42,9.72,3.75,25.37,37.76,-3.23,9.66,-0.77,0.27,rocket,
754,6.7,9.42,2.99,9.76,31.76,-43.24,9.76,-0.67,0.24,rocket,
755,7.64,8.49,2.32,-47.47,11.77,32.79,9.8,-0.84,0.58,rocket,
756,8.58,8.9,1.66,-52.45,34.72,66.92,9.61,-1.0,0.38,rocket,
757,9.84,9.55,0.12,-11.67,155.63,104.02,9.7,-1.41,0.15,rocket,
758,10.74,9.12,1.03,-7.24,133.42,148.58,9.64,-1.37,0.11,rocket,
759,11.93,10.07,2.06,1.94,32.68,200.23,9.93,-0.44,-0.42,rocket,
760,14.08,10.95,2.6,-9.44,5.23,239.93,9.68,-0.55,-0.08,rocket,
761,14.89,10.29,3.7,-2.21,22.03,250.13,9.41,-0.38,0.28,rocket,
762,14.78,9.51,4.28,13.83,52.61,250.13,9.36,-0.27,-0.16,rocket,
763,14.98,8.25,6.53,10.23,62.54,250.13,10.0,-1.14,-0.56,rocket,
764,14.87,8.17,6.65,17.85,89.13,250.13,10.02,-0.78,-0.07,rocket,
765,13.47,6.48,6.56,-16.5,142.86,250.13,10.19,0.19,0.52,rocket,
766,11.96,6.14,5.89,-80.51,82.34,250.13,9.94,-0.05,0.2,rocket,
767,5.85,5.39,5.45,-64.11,78.41,250.13,9.7,0.07,0.25,rocket,
768,8.62,0.97,5.36,-7.19,120.5,250.13,9.62,0.28,0.25,rocket,
769,3.48,-0.84,6.01,-75.74,250.13,226.56,9.48,-0.02,0.61,rocket,
770,0.65,-1.87,6.82,-61.45,250.13,206.15,9.71,0.07,0.3,rocket,
771,-4.14,-1.08,7.82,-115.09,250.13,61.53,9.75,0.11,0.3,rocket,
772,-3.94,-2.08,7.47,-146.78,250.13,-18.21,9.65,-0.18,0.19,rocket,
773,-7.17,0.63,7.12,-121.16,250.13,-93.48,9.44,-0.39,0.36,rocket,
774,-7.0,2.54,6.25,-152.71,189.41,-157.36,9.17,-0.56,0.09,rocket,
775,-4.61,2.56,4.77,-182.64,115.49,-214.07,9.17,-0.96,-0.33,rocket,
776,-0.3,1.78,3.91,-189.87,121.89,-250.14,9.37,-0.98,0.0,rocket,
777,0.3,1.79,4.72,-161.76,142.08,-250.14,9.59,-0.99,0.22,rocket,
778,6.02,5.96,2.52,-104.28,22.53,-250.14,10.0,-1.02,0.86,rocket,
779,9.79,4.62,3.17,-128.4,-53.88,-250.14,9.97,-1.08,0.28,rocket,
780,16.18,-1.13,3.28,-89.51,98.82,-250.14,9.66,-1.44,0.65,rocket,
781,14.46,-0.83,1.84,-68.03,108.38,-183.05,9.48,-1.59,0.8,rocket,
782,12.13,-4.77,2.88,-77.28,50.15,-75.48,9.28,-1.29,0.46,rocket,
783,10.5,-4.1,1.87,-79.34,-30.89,-72.5,9.65,-1.33,0.43,rocket,
784,7.23,-3.73,0.59,-21.87,-160.05,-61.35,9.29,-1.23,0.11,rocket,
785,15.53,-7.45,1.37,90.58,-15.82,-35.31,9.25,-1.17,0.08,rocket,
