,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
864,8.61,-2.29,3.1,-132.28,-162.98,34.4,8.84,-1.89,2.75,cowboy,
865,10.1,-2.71,1.39,-81.94,-250.14,36.3,8.68,-2.1,2.33,cowboy,
866,11.36,-4.74,2.69,-7.39,-228.53,26.79,8.92,-2.06,2.85,cowboy,
867,15.63,0.31,4.74,-65.47,30.36,146.34,8.83,-1.49,2.64,cowboy,
868,10.2,-0.46,3.13,-105.98,93.86,153.98,8.57,-1.19,2.37,cowboy,
869,14.34,-2.68,2.89,-125.48,-108.31,143.37,8.45,-1.05,2.99,cowboy,
870,14.29,-2.25,1.22,-120.8,9.89,158.37,8.39,-1.04,2.8,cowboy,
871,10.93,-3.72,0.33,-86.58,21.92,157.02,9.13,-1.74,3.38,cowboy,
872,9.88,-2.98,1.3,-54.02,-18.27,182.37,9.34,-1.56,2.91,cowboy,
873,5.29,-1.31,0.55,-58.42,-84.34,250.13,9.48,0.29,3.04,cowboy,
874,2.87,-1.34,0.36,-83.98,-93.22,250.13,9.35,0.89,3.02,cowboy,
875,-9.17,1.14,-0.36,-136.23,-55.08,235.43,9.42,0.16,2.63,cowboy,
876,-15.1,3.63,-3.74,-183.25,-47.69,162.67,9.21,0.12,2.64,cowboy,
877,-17.93,5.89,-15.68,-250.14,-190.32,-129.82,10.15,0.4,2.42,cowboy,
878,-9.89,3.52,-19.62,-216.43,-169.91,-250.14,10.29,0.83,2.71,cowboy,
879,12.98,-0.79,-19.62,250.13,143.2,-250.14,8.4,1.35,3.01,cowboy,
880,17.82,6.75,-11.96,250.13,250.13,-250.14,8.37,1.96,3.08,cowboy,
881,19.62,-2.51,3.64,250.13,-237.71,250.13,8.6,2.96,3.47,cowboy,
882,10.78,2.48,11.54,250.13,-73.4,250.13,8.41,2.26,3.78,cowboy,
883,9.23,1.73,19.62,250.13,-250.14,250.13,8.53,1.79,3.19,cowboy,
884,9.42,-2.04,19.62,128.46,-236.01,250.13,8.63,1.5,3.16,cowboy,
885,3.61,-5.64,19.62,-108.4,-250.14,250.13,8.59,1.57,2.95,cowboy,
886,-5.9,-3.23,11.82,-199.72,-250.14,250.13,8.24,0.95,3.84,cowboy,
887,-6.81,-2.65,9.11,-250.14,-177.75,239.44,8.75,0.8,4.3,cowboy,
888,-10.13,-1.14,-2.33,-250.14,-2.87,66.08,9.35,-2.92,2.61,cowboy,
889,-10.42,-0.45,-5.97,-250.14,30.44,-1.95,9.24,-1.89,3.1,cowboy,
890,-11.02,3.52,-18.04,-250.14,0.44,-170.77,8.94,-2.41,2.89,cowboy,
891,-9.92,0.58,-19.62,-250.14,15.28,-250.14,8.53,-3.26,2.46,cowboy,
892,8.65,1.81,-19.62,250.13,109.06,-250.14,8.71,-2.11,2.65,cowboy,
893,13.73,7.17,-19.62,250.13,201.34,-250.14,8.93,-1.34,3.2,cowboy,
894,19.62,1.7,3.12,250.13,23.09,86.71,8.77,-0.62,3.3,cowboy,
895,19.62,0.37,10.66,250.13,-5.52,186.89,8.33,-0.92,3.67,cowboy,
896,5.01,-1.39,12.02,180.32,-209.85,243.73,7.94,-1.61,2.88,cowboy,
897,4.6,-7.48,13.65,-13.31,-230.63,179.69,7.8,-1.6,2.17,cowboy,
898,-3.07,-3.66,6.84,-94.76,-199.56,245.85,9.82,-1.88,2.76,cowboy,
899,-5.64,-2.81,4.63,-148.42,-175.79,247.6,10.53,-1.85,2.88,cowboy,
900,-8.89,-1.83,-1.42,-227.88,79.62,194.88,7.71,-0.76,1.61,cowboy,
901,-12.01,1.2,-6.17,-250.14,151.0,143.07,9.3,-0.51,2.06,cowboy,
902,12.16,6.6,-19.62,250.13,250.13,-250.14,9.15,-1.06,2.5,cowboy,
903,5.48,-1.53,-4.49,250.13,66.43,-210.52,9.14,-0.41,2.79,cowboy,
904,19.62,19.62,-10.46,250.13,-250.14,-122.34,9.43,0.47,3.4,cowboy,
905,19.62,6.66,5.49,250.13,-250.14,157.26,9.42,1.54,3.73,cowboy,
906,19.62,-0.28,4.35,250.13,34.8,173.77,9.43,2.11,3.88,cowboy,
907,19.62,-5.66,9.62,250.13,-17.11,250.13,9.26,1.42,3.61,cowboy,
908,14.98,0.75,11.51,250.13,-19.21,250.13,8.73,1.21,3.18,cowboy,
909,8.69,3.21,16.73,-134.85,-152.14,52.15,8.71,1.24,3.65,cowboy,
910,0.11,-4.41,11.13,-220.7,-250.14,174.78,8.52,1.09,2.7,cowboy,
911,-1.25,-1.47,9.44,31.5,-137.53,250.13,8.27,1.0,2.7,cowboy,
912,-11.97,1.98,-1.22,-250.14,-42.51,200.35,8.33,-0.52,2.96,cowboy,
913,-12.37,2.91,-5.92,-250.14,-34.98,142.17,8.17,-1.84,2.92,cowboy,
914,13.29,3.75,-14.94,250.13,7.08,-250.14,10.85,-2.73,1.79,cowboy,
915,19.62,5.75,-12.98,250.1,-58.38,-250.14,10.04,-1.36,2.19,cowboy,
916,19.62,8.99,-6.54,250.13,250.13,-28.77,9.08,-0.53,2.68,cowboy,
917,19.62,-9.44,2.58,250.13,-250.14,250.13,8.78,-0.64,2.22,cowboy,
918,19.62,-0.78,6.91,250.13,68.47,37.12,8.42,-0.24,1.66,cowboy,
919,19.62,3.15,10.66,250.13,-106.36,147.66,8.06,0.23,1.9,cowboy,
920,18.77,2.71,14.36,85.08,-182.24,240.02,7.57,0.33,1.28,cowboy,
921,12.54,-2.68,14.81,-54.63,-215.95,250.13,7.21,0.29,1.04,cowboy,
922,8.47,-2.33,12.4,-177.18,-109.06,250.13,7.63,-0.11,0.77,cowboy,
923,-6.41,-2.63,3.21,-243.69,-109.76,250.13,10.96,0.07,1.8,cowboy,
924,-7.21,-2.33,0.66,-243.18,-67.2,250.13,11.33,0.55,2.07,cowboy,
925,-13.53,-1.45,-12.46,-177.03,-54.03,250.13,10.15,-0.47,3.49,cowboy,
926,-9.61,0.81,-15.54,-82.78,227.34,-91.73,10.04,-1.21,2.7,cowboy,
927,-7.94,-10.37,-19.62,-126.72,-108.24,-250.14,10.06,-0.97,2.8,cowboy,
928,-6.68,-7.67,-19.62,82.27,-92.2,-250.14,10.1,-0.6,2.89,cowboy,
929,9.12,-0.16,-9.99,250.13,74.49,-250.14,8.44,0.08,2.34,cowboy,
930,16.34,5.5,-0.01,250.13,-177.07,-250.14,8.14,0.42,2.07,cowboy,
931,19.62,7.72,7.93,250.13,93.96,175.2,8.79,1.87,2.78,cowboy,
932,19.62,-1.46,8.47,221.76,235.61,191.39,9.15,1.85,2.92,cowboy,
933,13.35,0.74,16.19,190.11,-250.14,250.13,7.39,0.15,2.57,cowboy,
934,10.33,1.93,13.36,8.57,-244.15,250.13,8.82,-0.43,3.3,cowboy,
935,-6.75,-2.02,6.02,-123.59,-85.25,250.13,10.58,-4.49,1.89,cowboy,
936,-8.41,-2.79,4.82,-212.02,-81.16,250.13,10.27,-4.17,1.67,cowboy,
937,-11.95,0.51,-2.8,-250.14,-55.34,248.27,10.04,-2.15,1.84,cowboy,
938,-13.18,0.68,-6.16,-250.14,56.89,203.87,9.4,-1.21,2.36,cowboy,
939,-12.43,-3.42,-19.62,-208.18,-55.53,-250.14,7.32,-1.73,1.45,cowboy,
940,-4.07,-10.6,-19.62,-16.47,-87.51,-250.14,7.29,-2.26,0.63,cowboy,
941,19.31,-0.32,-14.77,250.13,-103.23,-250.14,9.18,-1.74,1.88,cowboy,
942,19.62,13.63,-3.39,250.13,-149.8,-250.14,9.51,-0.57,2.29,cowboy,
943,19.62,10.28,-8.92,71.34,-143.31,220.02,9.11,0.79,2.53,cowboy,
944,19.62,1.54,9.68,70.08,89.88,250.13,9.81,0.65,2.22,cowboy,
945,6.2,-1.11,19.42,-21.27,-250.14,250.13,10.77,0.44,2.35,cowboy,
946,2.98,-2.17,17.27,-165.05,-190.82,250.13,11.49,0.95,3.66,cowboy,
947,-8.66,-3.59,8.42,-250.14,-110.57,250.13,11.34,-0.72,3.75,cowboy,
948,-10.95,-2.89,4.45,-250.14,-122.79,250.13,11.47,-1.16,3.46,cowboy,
949,-14.89,5.09,-8.42,-250.14,-50.22,223.26,9.34,-0.28,2.29,cowboy,
950,-12.97,4.89,-13.43,-250.14,41.01,48.02,8.53,0.64,1.41,cowboy,
951,-11.27,0.58,-19.62,32.08,-104.38,-250.14,6.08,3.11,1.12,cowboy,
952,-7.17,4.39,-16.22,127.82,-100.11,-250.14,6.23,3.12,2.64,cowboy,
953,9.87,1.06,-15.56,177.27,-60.25,-250.14,7.39,-2.51,3.68,cowboy,
954,18.64,0.3,-15.44,250.13,116.14,-250.14,8.28,-5.2,1.47,cowboy,
955,19.62,12.26,-9.05,250.13,95.27,-250.14,11.56,-5.35,3.47,cowboy,
956,19.62,12.2,-3.74,250.13,124.33,-52.47,12.24,-3.71,3.01,cowboy,
