,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
538,5.57,0.22,7.15,102.36,-120.79,30.6,8.82,-2.18,2.99,tapshoulder,
539,2.0,-2.95,5.59,-28.34,-67.92,48.21,8.98,-1.55,3.34,tapshoulder,
540,1.2,-3.6,4.69,-21.63,-88.11,27.93,9.18,-1.96,3.72,tapshoulder,
541,1.13,-4.23,4.47,-25.92,-119.43,4.79,9.52,-2.11,3.45,tapshoulder,
542,2.18,-5.76,4.16,-33.4,-133.56,-16.11,9.14,-2.19,3.75,tapshoulder,
543,2.72,-7.59,3.69,-25.89,-127.0,-36.26,9.25,-1.54,3.62,tapshoulder,
544,2.45,-9.94,2.76,-3.79,-163.02,-109.32,8.53,-2.44,2.97,tapshoulder,
545,4.64,-10.94,3.08,-5.66,-203.72,-137.44,8.25,-2.34,3.14,tapshoulder,
546,7.76,-11.73,1.54,-179.11,-169.08,-227.71,8.24,-2.17,2.64,tapshoulder,
547,9.17,-12.59,-1.01,-167.43,-232.72,-250.14,8.34,-1.7,2.03,tapshoulder,
548,11.43,-13.8,-2.4,-102.99,-117.89,-111.36,8.66,-1.81,2.94,tapshoulder,
549,11.16,-10.1,-3.37,-42.95,-88.32,1.69,8.45,-1.75,2.12,tapshoulder,
550,8.16,-9.34,-13.29,-8.08,-27.17,10.04,8.67,-0.33,2.35,tapshoulder,
551,7.25,-10.22,-14.1,2.15,-3.7,-12.63,9.49,1.7,1.73,tapshoulder,
552,4.48,-10.86,-12.69,128.39,32.38,-26.58,9.75,1.31,1.59,tapshoulder,
553,3.93,-11.39,-10.28,209.79,6.61,-51.27,10.15,0.78,1.98,tapshoulder,
554,3.69,-8.23,-3.04,250.13,52.53,-128.65,9.44,-0.65,1.51,tapshoulder,
555,3.26,-8.07,0.63,250.13,61.1,-110.34,9.0,-0.97,1.1,tapshoulder,
556,3.64,-5.66,4.69,250.13,31.25,-103.65,9.02,-0.74,1.68,tapshoulder,
557,3.64,-3.07,6.7,250.13,14.7,-118.63,9.07,-0.7,1.5,tapshoulder,
