,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
386,17.8,18.39,-19.62,-250.14,189.2,-250.14,9.74,-0.35,-2.2,bunny,
387,19.62,7.08,-19.62,-27.66,19.11,-51.59,9.24,-0.05,-0.81,bunny,
388,19.62,-19.62,5.93,-129.87,250.13,-37.64,9.45,-0.65,-0.8,bunny,
389,19.62,-6.45,-16.71,-246.87,-198.37,179.09,9.31,1.85,-0.95,bunny,
390,19.62,-4.24,-11.21,250.13,250.13,105.83,9.34,2.0,-1.83,bunny,
391,19.62,-2.4,-3.26,0.61,232.94,161.98,10.01,2.68,-1.64,bunny,
392,19.62,3.75,-2.73,169.5,250.13,250.13,9.96,5.68,-0.58,bunny,
393,19.62,4.85,-0.35,250.13,245.45,250.13,9.82,4.28,-0.47,bunny,
394,17.09,11.75,-19.62,-250.14,250.13,250.13,7.65,2.74,0.0,bunny,
395,15.85,17.36,19.62,44.21,-75.55,250.13,7.62,1.55,-0.44,bunny,
396,8.6,10.15,-3.15,-195.79,190.42,250.13,8.78,-0.08,2.22,bunny,
397,5.48,3.15,-2.03,-101.35,12.8,250.13,8.0,0.97,3.59,bunny,
398,1.9,-2.04,-5.0,-87.47,138.92,207.78,9.08,-1.55,4.56,bunny,
399,1.6,-4.24,-3.62,-62.76,87.92,191.79,9.57,-2.45,3.76,bunny,
400,3.54,-3.42,0.29,-41.02,69.29,186.72,11.08,-1.28,3.64,bunny,
401,3.57,-1.44,1.79,18.7,121.71,204.21,10.38,-1.17,3.4,bunny,
402,2.44,3.33,2.67,16.17,250.13,211.15,9.29,-0.01,3.62,bunny,
403,2.11,3.11,1.21,-74.11,250.13,166.98,8.2,0.12,2.93,bunny,
404,-5.09,3.23,-9.21,-182.46,14.57,26.58,7.04,0.41,2.2,bunny,
405,-9.22,2.49,-12.57,-112.75,-140.31,37.55,6.35,0.38,2.12,bunny,
406,-5.19,-2.85,-9.19,250.13,102.99,-250.14,7.83,-0.46,3.95,bunny,
407,-5.47,-2.93,-7.66,250.13,177.07,-250.14,9.24,-0.93,4.59,bunny,
408,-3.49,7.3,6.73,250.13,-59.6,-250.14,11.44,-0.68,6.09,bunny,
409,18.29,19.62,19.62,250.13,-140.37,-250.14,11.35,1.59,5.66,bunny,
410,9.73,11.74,19.62,-73.08,250.13,27.15,5.79,-0.46,4.95,bunny,
