,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
388,19.62,6.09,-19.31,-250.14,-250.14,-27.46,9.87,3.55,0.46,bunny,
389,-19.62,18.14,-19.62,-250.14,250.13,-250.14,8.81,1.99,-0.88,bunny,
390,14.19,-0.68,-18.41,-23.6,250.13,-91.89,8.43,1.59,-1.05,bunny,
391,16.84,3.41,1.42,-250.14,-157.56,-62.1,7.75,0.96,0.13,bunny,
392,15.4,1.7,7.2,-250.14,-176.76,78.01,7.23,1.43,-0.34,bunny,
393,13.31,1.22,0.05,-67.0,2.27,250.13,12.42,-0.75,-0.02,bunny,
394,19.62,8.09,-3.17,9.52,122.39,42.15,12.12,-1.94,-0.43,bunny,
395,19.62,5.93,-0.19,-110.55,59.62,250.13,8.28,-0.26,-1.25,bunny,
396,19.62,5.68,-0.86,-190.77,-0.75,250.13,8.21,0.18,-0.62,bunny,
397,17.08,4.42,-0.11,-72.02,123.34,250.13,12.4,-1.36,-0.08,bunny,
398,17.41,3.88,-0.3,-106.79,183.0,250.13,11.57,-2.05,0.76,bunny,
399,8.79,0.72,-0.66,-113.61,244.33,250.13,11.19,-0.98,0.47,bunny,
400,5.94,-1.28,-1.39,-205.02,234.55,250.13,11.23,-0.53,0.66,bunny,
401,4.23,-3.67,-1.08,-192.32,151.21,250.13,10.86,-0.08,0.5,bunny,
402,3.17,-4.51,-1.23,-153.06,154.89,250.13,10.56,0.11,0.63,bunny,
403,-3.2,-4.72,-1.82,-103.63,250.13,149.63,9.53,-0.14,1.4,bunny,
404,-3.77,-4.59,-1.19,-133.76,229.69,110.06,8.49,-0.23,0.91,bunny,
405,-3.88,-7.08,-2.05,-83.36,68.94,77.53,7.37,-0.05,0.51,bunny,
406,-4.67,-4.57,-2.17,-108.91,207.82,15.73,7.15,0.03,-0.01,bunny,
407,-3.13,-4.85,-2.77,-36.6,250.13,-139.36,9.06,0.19,0.58,bunny,
408,-1.63,-4.74,-2.2,102.21,248.2,-154.92,9.96,0.23,0.9,bunny,
409,2.83,1.69,4.57,239.28,176.78,-250.14,9.55,0.78,1.22,bunny,
410,4.74,2.87,5.89,250.13,36.28,-250.14,9.21,-0.08,1.55,bunny,
411,10.14,4.94,10.26,214.81,-110.94,-161.14,8.4,-0.27,1.49,bunny,
412,14.74,7.16,8.7,-32.88,-223.98,81.61,8.14,-0.68,1.39,bunny,
413,3.05,-10.06,1.43,-205.84,-78.73,219.02,11.24,-1.11,1.79,bunny,
414,2.74,-13.13,-1.25,-187.11,-63.36,175.58,11.13,-0.8,1.48,bunny,
415,1.04,-13.59,-2.93,-250.14,72.76,51.63,10.04,-0.91,1.15,bunny,
416,0.74,-14.75,-4.74,-250.14,49.25,-28.18,9.81,-0.97,1.28,bunny,
417,2.29,-16.36,-7.47,-250.14,-113.06,-20.95,9.88,-1.03,1.0,bunny,
