,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
226,9.58,9.09,-1.13,20.04,19.6,102.65,9.65,0.69,1.27,handmoter,
227,10.88,8.6,-1.38,42.4,20.96,125.85,9.92,0.2,2.14,handmoter,
228,11.49,9.36,-1.86,64.44,-16.89,193.16,9.93,0.65,1.76,handmoter,
229,12.97,9.84,-2.5,48.66,9.55,188.34,9.64,0.66,1.75,handmoter,
230,13.95,7.7,-4.57,94.39,27.48,176.56,9.62,0.41,1.77,handmoter,
231,12.96,6.84,-3.92,100.93,19.63,175.85,10.0,0.45,1.71,handmoter,
232,9.62,4.32,-3.84,137.79,-12.3,153.99,9.61,0.25,1.37,handmoter,
233,8.71,4.19,-3.24,154.06,-14.89,140.34,9.78,0.31,1.32,handmoter,
234,6.64,3.27,-1.55,173.13,-0.43,140.67,9.76,-0.11,0.95,handmoter,
235,4.09,2.94,-1.24,169.52,13.59,128.53,9.33,-0.31,0.93,handmoter,
236,1.46,2.4,-0.44,164.24,22.24,104.63,8.95,-0.56,0.39,handmoter,
237,-0.17,2.34,0.14,157.18,30.1,81.69,8.7,-1.17,-0.04,handmoter,
238,-1.32,2.55,0.4,139.94,24.24,60.2,8.73,-1.84,-0.35,handmoter,
239,-0.71,5.5,1.76,106.91,23.52,-70.28,8.72,-1.96,-1.12,handmoter,
240,1.53,7.34,2.18,91.06,46.63,-89.27,8.5,-1.41,-1.0,handmoter,
241,7.81,10.33,0.59,49.9,91.95,-118.47,8.92,-1.2,-0.87,handmoter,
242,13.66,10.71,-1.97,38.68,63.95,-125.54,9.38,-1.04,-0.46,handmoter,
243,19.62,3.03,-1.58,176.82,150.64,-74.51,9.72,-0.17,-0.47,handmoter,
244,19.62,1.4,3.88,142.24,78.37,-30.6,9.36,-0.31,-1.04,handmoter,
245,19.28,0.97,-2.25,36.68,-10.57,-4.53,9.72,-1.32,-2.61,handmoter,
246,18.79,-1.38,-0.49,35.46,-23.92,31.64,10.72,-1.49,-1.77,handmoter,
247,9.87,-6.75,-0.51,21.21,-31.72,80.02,9.13,1.2,-1.4,handmoter,
248,8.22,-6.05,0.29,31.27,-32.69,95.79,7.99,-0.05,-1.43,handmoter,
249,1.18,-3.53,0.31,40.66,3.65,95.3,10.16,0.77,-2.17,handmoter,
250,0.09,-2.66,1.11,59.46,2.38,118.83,10.55,1.11,-2.13,handmoter,
251,-2.0,3.6,2.61,50.42,17.18,19.85,8.66,3.05,-3.12,handmoter,
252,-0.59,6.29,1.79,32.09,21.7,-17.63,8.06,3.08,-3.53,handmoter,
253,9.01,11.43,-1.89,32.97,-20.75,-121.15,8.81,0.91,-3.57,handmoter,
254,13.78,11.89,-2.59,53.3,3.81,-130.03,8.93,0.13,-3.65,handmoter,
255,19.62,8.17,-6.53,165.74,-39.93,-69.85,10.27,0.57,-5.48,handmoter,
256,19.62,2.24,-1.19,250.13,68.49,-36.48,9.98,0.26,-4.4,handmoter,
257,19.62,-4.88,11.33,206.06,94.97,-111.18,9.19,-0.48,-3.64,handmoter,
258,19.62,-1.7,-0.76,-47.07,62.69,-68.98,8.64,-1.23,-4.07,handmoter,
259,19.62,-4.66,-4.56,9.15,-38.84,34.64,8.56,-2.08,-4.11,handmoter,
260,8.02,-5.93,3.42,36.44,-29.89,126.04,8.47,-2.14,-4.3,handmoter,
261,6.25,-4.47,3.69,33.79,-35.9,143.04,9.03,-1.57,-4.77,handmoter,
262,0.18,-0.01,2.59,-11.71,-9.99,129.12,8.29,0.57,-4.11,handmoter,
263,-0.34,0.8,1.63,-19.62,-29.88,107.39,8.3,0.33,-3.95,handmoter,
264,1.24,3.45,1.14,-4.35,20.5,47.37,8.69,1.66,-4.12,handmoter,
265,1.09,5.46,0.47,-4.24,36.25,7.67,8.68,2.61,-4.45,handmoter,
266,6.61,8.11,-2.89,-46.85,5.08,-79.73,9.29,-0.16,-4.08,handmoter,
267,8.56,8.05,-3.27,-25.07,32.42,-100.84,9.59,-1.3,-3.85,handmoter,
268,16.33,8.1,-5.34,-25.73,-8.85,-141.05,9.14,-0.74,-4.28,handmoter,
269,19.62,5.26,-7.93,-37.73,-62.31,-130.95,9.31,-0.92,-4.55,handmoter,
270,19.62,-1.54,-7.51,-54.73,119.15,-152.5,9.04,-2.49,-4.06,handmoter,
271,19.62,-6.06,-5.76,245.56,83.72,4.44,9.04,-3.23,-3.91,handmoter,
272,17.67,-7.08,1.47,-46.11,11.48,99.4,9.6,-1.95,-2.77,handmoter,
273,11.12,-4.28,4.86,30.27,16.57,190.45,9.96,-0.75,-3.33,handmoter,
