,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
707,19.62,11.04,3.43,-250.14,46.3,236.19,8.7,-3.4,1.91,rocket,
708,19.62,11.8,1.13,-250.14,63.23,250.13,8.48,-2.62,2.72,rocket,
709,19.62,9.17,2.11,-147.73,250.13,250.13,8.36,-1.96,2.69,rocket,
710,18.31,11.74,-0.79,-165.88,223.43,237.31,9.13,-2.23,3.33,rocket,
711,19.62,10.71,0.48,108.73,250.13,119.53,9.23,-1.08,3.28,rocket,
712,11.8,10.11,-2.37,-68.18,250.13,250.13,9.4,-1.34,2.67,rocket,
713,9.45,6.15,1.64,-149.89,250.13,206.4,9.28,-0.01,3.8,rocket,
714,6.62,5.85,2.46,-171.53,250.13,175.51,9.46,0.52,3.24,rocket,
715,2.51,4.52,5.16,-249.14,250.13,149.79,8.64,0.59,3.28,rocket,
716,-0.03,2.8,7.23,-212.18,250.13,141.37,8.97,0.68,3.1,rocket,
717,-3.75,5.21,5.81,-212.38,250.13,-8.55,8.89,0.74,3.06,rocket,
718,-5.29,5.09,5.39,-240.93,224.56,-49.85,8.58,0.45,2.52,rocket,
719,-3.17,6.65,6.22,-140.31,187.47,-207.92,8.93,0.05,2.86,rocket,
720,1.17,8.92,7.07,-167.5,238.2,-250.14,9.39,0.52,2.96,rocket,
721,5.65,10.92,4.29,-173.61,250.13,-250.14,9.4,0.69,3.39,rocket,
722,9.53,12.77,2.54,-113.03,242.38,-250.14,9.16,0.98,3.83,rocket,
723,19.62,-5.31,-14.52,-237.24,250.13,-250.14,8.49,-1.18,2.79,rocket,
724,19.62,-9.96,-14.39,-103.62,149.59,-126.11,8.25,-1.99,3.18,rocket,
725,17.03,-3.72,-2.74,-194.61,193.0,-250.14,8.77,-2.0,2.56,rocket,
726,16.37,-13.52,-7.97,-250.14,250.13,-228.94,9.16,-0.96,3.12,rocket,
727,7.82,-9.3,-14.0,-24.32,175.67,107.68,9.28,1.66,3.36,rocket,
728,4.81,-3.66,-1.57,250.13,146.88,125.02,8.65,1.35,3.31,rocket,
729,2.01,-3.47,-6.41,21.08,-250.14,-55.97,9.03,-0.28,3.23,rocket,
730,2.52,-1.79,0.17,21.54,-165.95,-37.68,9.14,-0.48,3.4,rocket,
731,2.92,-2.39,0.11,133.96,35.78,35.65,9.2,-0.32,3.23,rocket,
732,2.03,1.17,-1.68,246.44,-63.7,97.02,9.44,-0.02,3.35,rocket,
733,1.2,2.57,-2.19,194.08,-203.81,68.22,9.66,0.67,3.51,rocket,
734,2.69,3.24,-0.81,206.85,-64.42,7.73,8.74,0.46,3.38,rocket,
735,2.5,1.36,0.05,224.85,-35.45,-0.37,9.11,0.63,3.43,rocket,
736,4.16,2.07,0.35,201.95,14.47,-58.69,8.8,1.04,3.07,rocket,
737,4.29,-0.93,3.01,181.72,12.56,-75.34,9.31,1.07,2.71,rocket,
738,4.49,0.01,3.14,231.59,-44.22,-115.47,9.4,0.61,2.51,rocket,
739,6.02,0.11,6.22,195.17,-123.59,-136.08,8.85,0.53,2.38,rocket,
740,9.87,1.93,8.67,129.18,-52.28,-184.1,8.43,0.41,3.69,rocket,
741,11.98,3.77,9.99,185.24,-121.36,-151.62,8.96,0.35,2.24,rocket,
742,13.95,6.07,10.31,136.65,-1.19,-168.85,8.88,0.34,2.27,rocket,
743,14.1,7.21,10.67,171.76,-11.37,-133.96,9.13,0.23,2.85,rocket,
744,15.08,8.87,9.57,148.64,-53.23,-108.7,9.13,0.13,2.97,rocket,
745,15.02,8.96,9.47,115.61,-53.71,-128.6,9.26,0.12,2.76,rocket,
746,13.87,8.96,8.19,106.93,-53.78,-66.49,8.63,-0.04,2.57,rocket,
747,12.48,8.51,6.97,80.98,-49.51,-69.4,8.32,0.07,2.41,rocket,
748,11.04,7.93,4.66,74.77,-63.17,-37.71,8.77,0.09,3.07,rocket,
749,10.75,7.78,4.75,115.92,-64.53,-15.48,8.79,-0.07,2.84,rocket,
750,9.55,9.43,2.6,101.94,-25.24,-65.05,8.07,-0.12,4.24,rocket,
751,8.96,9.51,0.53,45.76,-68.16,-85.01,8.71,0.06,3.05,rocket,
752,9.55,10.34,-0.29,-226.69,21.62,-152.76,8.69,-1.43,4.5,rocket,
753,7.49,8.12,2.83,-52.75,-146.4,9.12,8.91,-1.33,4.1,rocket,
754,6.54,8.01,1.03,-220.95,-250.14,102.4,8.91,-2.08,4.1,rocket,
755,8.78,6.88,2.23,-46.78,-29.92,49.53,9.15,-1.9,4.25,rocket,
756,7.41,7.93,0.97,69.36,45.38,-19.32,9.04,-1.75,4.19,rocket,
757,6.51,7.96,-0.88,50.63,-3.66,-32.91,8.28,-1.7,4.5,rocket,
758,6.01,7.8,-1.22,39.34,57.37,-53.54,8.55,-0.58,1.03,rocket,
759,5.3,7.86,-1.33,33.73,39.51,-25.15,8.15,0.68,2.0,rocket,
760,6.43,7.89,-2.46,-30.4,-32.61,-10.38,8.65,1.34,2.15,rocket,
761,7.07,6.36,-2.29,-23.06,-25.65,-18.46,9.16,0.33,4.07,rocket,
762,7.67,5.73,-1.46,6.91,-6.44,-15.05,9.91,-0.04,2.99,rocket,
763,8.25,5.68,-0.96,34.56,15.34,-20.53,9.3,-2.26,2.56,rocket,
764,8.61,5.93,-0.08,45.97,32.66,-28.8,8.9,-3.05,3.14,rocket,
765,9.97,7.45,1.86,48.33,52.01,22.49,8.59,-1.75,2.47,rocket,
766,8.42,7.64,0.2,26.49,52.79,17.53,8.87,-0.75,3.32,rocket,
767,5.24,8.24,-2.29,0.8,52.96,0.63,9.1,-0.24,3.16,rocket,
768,5.25,8.1,-2.57,-19.56,23.79,8.76,8.79,-0.08,3.34,rocket,
769,4.21,7.6,-2.65,-30.4,-7.64,18.73,9.01,-0.85,3.24,rocket,
770,4.28,7.4,-2.48,-17.17,-5.49,17.95,8.86,-1.06,3.22,rocket,
771,5.92,8.18,-1.78,52.55,89.37,-15.14,8.74,-1.36,3.24,rocket,
772,7.76,7.7,-0.82,59.8,134.65,-29.65,8.99,-1.29,3.05,rocket,
773,13.92,5.45,12.56,132.4,145.07,17.25,8.98,-2.61,2.56,rocket,
774,18.22,7.95,11.13,158.76,211.25,75.02,8.95,-2.69,2.59,rocket,
775,19.62,12.3,7.72,14.44,234.32,154.18,8.31,-3.17,3.78,rocket,
776,18.64,12.27,9.02,-108.84,181.55,161.29,8.66,-3.09,2.74,rocket,
777,19.62,10.04,7.07,-211.44,40.94,244.5,8.21,-1.56,3.05,rocket,
778,19.62,9.93,6.43,-201.56,76.31,198.51,8.61,-1.05,2.56,rocket,
779,12.84,8.86,4.84,-83.83,250.13,250.13,8.85,-0.11,2.98,rocket,
780,12.78,9.43,3.79,-110.01,213.56,238.23,7.93,-0.33,4.29,rocket,
781,10.78,7.4,4.44,-155.21,181.56,182.98,8.56,-0.53,3.76,rocket,
782,8.98,6.18,6.15,-186.77,199.58,153.78,9.19,-0.06,3.02,rocket,
783,7.16,4.72,6.33,-158.02,236.82,103.79,8.87,0.49,3.82,rocket,
784,3.68,3.91,6.61,-167.57,137.18,100.24,8.27,0.7,3.71,rocket,
785,4.36,2.83,6.7,-181.63,123.62,63.94,8.74,1.25,2.96,rocket,
786,3.88,2.64,6.74,-180.98,122.38,42.82,9.64,0.9,3.56,rocket,
787,2.05,2.33,7.73,-161.01,141.51,26.34,9.74,0.39,3.58,rocket,
788,0.43,2.41,7.98,-164.11,113.92,29.53,9.64,-0.02,3.23,rocket,
789,-2.3,1.51,9.49,-188.7,203.15,-65.49,8.68,0.29,2.97,rocket,
790,-1.53,4.08,9.29,-198.25,230.05,-125.72,8.87,0.26,2.6,rocket,
791,-2.43,7.31,7.96,-238.79,250.13,-250.14,9.22,0.29,2.59,rocket,
792,2.31,9.81,4.18,-250.14,170.98,-250.14,9.42,0.51,2.88,rocket,
793,18.43,11.12,-10.93,-250.14,152.47,-250.14,9.16,0.32,3.18,rocket,
794,19.62,0.67,-12.57,-250.14,204.07,-250.14,8.93,-0.41,2.75,rocket,
795,19.62,-5.3,-13.03,-26.09,100.61,-33.15,8.71,-3.69,2.21,rocket,
796,17.56,-3.2,-7.67,-59.29,44.56,-36.77,9.05,-1.89,2.32,rocket,
797,11.16,-10.02,-3.0,27.05,-100.95,46.37,9.61,-0.19,3.52,rocket,
