,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
866,-19.62,18.99,-19.62,-223.27,-23.09,165.11,1.83,4.37,-0.17,cowboy,
867,-15.75,19.62,-19.62,-250.14,208.89,-250.14,2.2,5.22,1.19,cowboy,
868,5.82,12.78,-19.62,34.19,239.83,-250.14,4.56,5.88,2.95,cowboy,
869,19.62,19.62,-19.62,250.13,250.13,-250.14,19.62,-0.22,7.76,cowboy,
870,18.85,19.62,-13.5,250.13,250.13,-96.79,19.62,-3.76,6.98,cowboy,
871,19.62,18.86,18.45,250.13,-250.14,235.61,11.59,-0.12,4.73,cowboy,
872,19.62,19.62,19.62,250.13,250.13,250.13,11.28,-2.14,3.31,cowboy,
873,-6.2,5.58,19.62,-124.18,-250.14,250.13,6.38,-2.2,4.16,cowboy,
874,-2.13,2.26,19.62,-145.36,-250.14,250.13,5.2,-2.19,4.04,cowboy,
875,-6.88,9.13,13.76,-250.14,-190.93,250.13,3.34,-0.95,4.33,cowboy,
876,-11.53,9.79,7.71,-250.14,-109.22,250.13,2.63,-2.57,0.86,cowboy,
877,-19.62,19.62,-13.51,-250.14,-26.43,250.13,-0.91,1.07,1.22,cowboy,
878,-19.62,19.62,-19.62,-250.14,-69.96,53.37,-0.83,2.75,1.64,cowboy,
879,-19.62,10.8,-19.62,-29.35,-111.12,-250.14,4.64,3.81,0.98,cowboy,
880,0.06,14.54,-19.62,250.13,-22.55,-250.14,8.26,8.23,6.31,cowboy,
881,13.2,19.62,-19.62,250.13,181.16,-250.14,16.99,3.56,10.92,cowboy,
882,19.62,16.17,-19.62,250.13,250.13,-250.14,19.62,5.79,13.78,cowboy,
883,19.62,4.4,-17.32,250.13,250.13,-250.14,19.62,-0.17,15.66,cowboy,
884,19.62,5.71,19.62,250.13,250.13,242.04,9.02,3.14,6.88,cowboy,
885,19.62,-3.37,13.02,250.13,250.13,250.13,8.75,3.28,4.89,cowboy,
886,9.32,9.93,19.62,250.13,143.7,250.13,8.16,2.97,4.71,cowboy,
887,-6.3,11.25,19.62,250.13,211.77,250.13,7.09,0.56,4.12,cowboy,
888,-3.88,6.62,17.55,-250.14,-250.14,250.13,1.36,-0.99,0.29,cowboy,
889,-4.05,14.73,11.65,-250.14,-250.14,250.13,0.69,0.21,-0.9,cowboy,
890,-10.0,13.44,6.53,-250.14,-230.18,250.13,-0.11,0.57,0.36,cowboy,
891,-15.64,16.08,0.38,-250.14,-171.39,250.13,-2.89,2.66,0.54,cowboy,
892,-19.62,14.38,-19.62,-250.14,239.66,-250.14,-0.28,2.79,0.43,cowboy,
893,-12.95,-14.36,-19.62,-162.95,250.13,-250.14,2.57,2.73,3.85,cowboy,
894,-19.62,-6.25,-19.62,250.13,-75.61,167.45,12.7,1.8,9.64,cowboy,
895,-1.87,19.62,-19.62,250.13,-250.14,-132.1,19.62,-1.2,11.57,cowboy,
896,19.62,19.62,-5.55,250.13,250.13,-250.14,18.44,0.19,7.87,cowboy,
897,19.62,19.62,-19.62,250.13,-202.08,-250.14,9.56,-0.99,7.68,cowboy,
898,16.83,-4.11,19.62,250.13,216.13,250.13,9.28,-0.4,4.26,cowboy,
899,19.62,19.33,5.21,250.13,200.85,250.13,8.56,-0.85,5.46,cowboy,
900,-1.91,11.94,19.62,141.75,-143.17,250.13,0.51,0.23,3.94,cowboy,
