,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
707,5.31,8.11,8.59,-250.14,-44.05,250.13,11.64,2.31,3.08,rocket,
708,5.61,6.41,7.55,-250.14,-44.98,250.13,11.29,-0.24,3.02,rocket,
709,6.0,4.71,5.8,-250.14,-69.27,250.13,9.39,-1.99,0.02,rocket,
710,3.43,3.74,3.25,-250.14,-84.14,250.13,7.8,-0.86,0.86,rocket,
711,3.17,2.89,-2.53,-250.14,-45.64,250.13,7.22,0.09,1.33,rocket,
712,2.01,4.36,-3.57,-250.14,-26.66,250.13,7.79,0.08,0.67,rocket,
713,-6.17,14.02,-12.43,-250.14,68.92,250.13,8.6,1.6,0.96,rocket,
714,-6.93,14.15,-19.62,-250.14,37.3,250.13,9.05,2.32,2.13,rocket,
715,-0.65,2.33,-19.62,119.0,250.13,-99.79,13.65,3.4,1.69,rocket,
716,-3.58,6.54,-19.62,128.27,250.13,-201.47,19.62,1.17,2.18,rocket,
717,-2.26,-4.52,-8.57,250.13,250.13,-151.95,8.78,-7.45,-4.22,rocket,
718,0.33,1.65,-8.7,250.13,-100.07,-211.62,9.16,-1.96,0.92,rocket,
719,1.32,2.16,-3.01,250.13,250.13,-250.14,9.31,0.41,2.79,rocket,
720,5.7,-3.13,-13.85,250.13,250.13,-240.93,8.93,-0.19,1.25,rocket,
721,-1.94,0.56,-5.73,192.27,250.13,-248.05,8.35,-1.09,0.51,rocket,
722,6.22,1.38,-13.95,250.13,131.81,-123.12,8.79,-0.88,0.73,rocket,
723,5.65,2.46,-5.52,250.13,79.11,-23.51,7.8,-1.07,0.71,rocket,
724,17.93,0.67,9.37,200.34,163.79,64.63,7.48,-2.18,-1.66,rocket,
725,16.07,-0.97,10.65,95.24,250.13,180.32,7.67,-3.01,-1.38,rocket,
726,10.37,-2.58,19.62,-75.57,154.77,250.13,7.8,-3.0,-1.4,rocket,
727,2.67,-3.84,19.62,-80.63,147.83,250.13,6.77,-2.69,0.07,rocket,
728,6.08,-19.62,19.62,-250.14,250.13,86.7,6.56,-0.2,0.11,rocket,
729,-1.43,-12.5,19.54,-250.14,236.01,95.85,6.81,-0.71,0.95,rocket,
730,-4.34,-19.62,19.34,-246.85,209.56,178.85,12.25,-1.65,1.87,rocket,
731,-2.72,-18.2,19.51,-168.48,242.12,176.44,12.31,-1.67,0.82,rocket,
732,-4.37,-13.84,11.82,-98.82,250.13,61.43,16.2,-0.39,2.46,rocket,
733,-2.01,-13.67,8.88,-97.26,250.13,4.63,15.04,2.28,0.65,rocket,
734,-0.71,-10.31,9.45,-22.39,250.13,-99.44,14.41,2.74,1.83,rocket,
735,-0.73,-7.6,11.15,37.44,250.13,-85.35,12.71,2.23,1.78,rocket,
