,class,x1_mean,y1_mean,z1_mean,x2_mean,y2_mean,z2_mean,x3_mean,y3_mean,z3_mean,x4_mean,y4_mean,z4_mean,x1_max,y1_max,z1_max,x2_max,y2_max,z2_max,x3_max,y3_max,z3_max,x4_max,y4_max,z4_max,x1_var,y1_var,z1_var,x2_var,y2_var,z2_var,x3_var,y3_var,z3_var,x4_var,y4_var,z4_var
20,bunny,3.2653333333333334,-8.093333333333332,0.48733333333333323,-35.658,117.88833333333332,1.3163333333333394,9.847999999999997,-0.7089999999999999,-0.12300000000000001,-91.2483333333333,17.140333333333327,0.8673333333333335,13.15,19.62,12.5,250.13,250.13,170.85,12.5,1.95,0.76,-5.38,38.4,15.08,13.41642574712644,49.54525057471265,14.799275402298854,17711.914292413792,9045.530724712646,8881.033906781608,1.2606717241379313,1.8192024137931038,0.14334586206896555,1683.8242833333331,192.18947229885055,90.03142022988504
21,bunny,2.2520000000000002,-4.8773333333333335,3.0436666666666667,-21.372666666666664,76.55899999999998,-40.356333333333325,9.513333333333332,-0.8753333333333333,0.07966666666666668,-70.97566666666668,9.473000000000003,4.450666666666667,18.56,14.78,15.49,250.13,250.13,183.89,11.67,1.62,0.85,15.52,33.35,25.63,28.893947586206902,52.82473057471265,34.47467229885058,25733.16008919541,13707.775229999997,15670.661348160918,1.062816091954023,1.8524464367816094,0.2483619540229885,2507.962294367815,197.9238837931035,137.68012367816092
22,bunny,3.6076666666666672,-4.743666666666666,3.482333333333334,-17.263666666666655,-2.6426666666666625,13.421333333333333,9.500333333333336,-1.9380000000000002,-0.5350000000000003,6.058999999999998,-0.35100000000000026,4.299333333333333,11.42,15.88,13.53,250.13,224.47,250.13,10.86,-0.83,0.54,36.24,7.48,11.29,31.841052988505748,80.19521022988502,34.075852988505744,25196.512299885057,12198.222840919541,27901.49517747126,0.18416195402298818,0.21614758620689656,0.2552810344827587,397.8586093103449,46.062843793103454,21.544275402298855
23,bunny,5.637999999999999,-9.232666666666665,1.808,15.246666666666659,-93.625,57.96233333333332,9.155,-3.078666666666668,-0.01866666666666668,88.63433333333333,-17.979666666666663,-1.4733333333333352,9.17,-6.42,5.19,128.64,18.6,108.25,11.03,-0.93,1.18,123.6,8.71,16.41,6.480837241379312,4.3806409195402285,2.227368275862069,1883.498885057471,1993.2800258620687,786.9105978160918,0.9385568965517239,1.8057085057471263,0.3902326436781609,1141.9564391954025,431.8119964367816,138.77087816091952
24,bunny,0.5193333333333334,-6.698666666666667,2.547333333333334,-17.517,-2.7976666666666667,20.419000000000008,9.379999999999999,-1.4273333333333336,0.7653333333333333,12.006666666666666,2.4106666666666663,-1.8569999999999998,15.96,9.62,18.38,250.13,237.55,195.48,11.96,0.13,1.68,44.14,17.92,12.09,32.45661333333334,56.30044643678159,48.590392643678165,29096.07493896552,18165.11901160919,16968.471781724144,0.53368275862069,0.288696091954023,0.23710160919540224,281.78471954022996,87.89604781609194,32.2957320689655
25,bunny,3.516999999999999,-7.569000000000001,2.6109999999999998,-48.87733333333333,80.58033333333333,3.0769999999999977,9.585000000000003,-0.020666666666666847,0.7483333333333331,-97.78633333333332,0.47733333333333333,-5.4243333333333315,15.26,11.98,15.57,250.13,250.13,145.54,12.06,2.88,2.72,-13.21,35.48,6.36,26.318263103448274,37.02083689655173,20.032492068965517,11112.247751264369,12737.819279195402,7396.402035517241,0.8305568965517244,2.3919236781609197,0.7585729885057468,2472.9818929885046,797.032371954023,38.37067367816092
26,bunny,3.6056666666666666,-3.720666666666667,5.1579999999999995,-7.348666666666669,8.454666666666666,-3.292333333333333,9.562999999999999,-0.43733333333333346,0.6060000000000001,-42.063,-8.305,-7.796666666666667,19.62,14.58,14.55,250.13,250.13,171.08,11.22,1.54,1.3,-18.64,14.53,16.69,65.68199091954023,65.30510298850574,45.59916137931034,21375.041929195406,12573.197067126433,21026.812535747125,0.4730355172413793,1.2903167816091954,0.20805931034482755,350.5760010344828,113.11719827586207,166.59169885057474
27,bunny,2.643666666666667,-7.946666666666667,1.7406666666666664,-73.71366666666668,104.94333333333334,-26.14733333333333,9.734,0.40733333333333316,-0.043666666666666666,-66.93066666666667,5.025,3.867333333333334,18.5,18.27,14.81,250.13,250.13,135.73,11.51,3.56,0.84,-6.01,33.54,27.29,29.935665402298852,38.12438160919539,30.064689195402295,17227.32241022989,6995.910595402299,10457.577571954023,0.5815144827586203,3.9395788505747125,0.15538954022988502,1483.3569926436785,230.35210862068962,87.28810298850573
28,bunny,3.411666666666667,-5.915666666666666,2.828666666666666,-23.137000000000008,-25.918666666666674,14.327999999999994,9.505666666666666,-0.4853333333333333,1.0006666666666666,-4.581666666666673,1.1333333333333337,3.755,19.62,16.75,13.84,250.13,250.13,179.84,10.29,0.48,2.32,43.29,25.16,10.6,50.090904022988504,76.05084609195401,35.21348091954023,20918.29052517242,12646.165336091955,13102.139568275865,0.23563229885057513,0.1940119540229885,0.2929581609195402,609.9967729885059,109.0023609195402,11.10208793103448
29,bunny,3.554666666666667,-7.220333333333333,3.015,9.414000000000005,-102.27833333333335,31.673333333333336,9.282333333333334,-1.9223333333333334,1.3076666666666665,95.45799999999996,-12.777666666666669,14.364333333333338,14.66,19.62,17.14,250.13,250.13,224.78,12.2,0.84,2.47,157.44,24.59,41.67,19.680998160919536,64.86452057471264,36.24310862068966,16215.143797241379,10269.166276436783,8896.214643678159,1.707597816091954,2.6283633333333336,0.2983909195402299,1964.1413751724126,585.5309012643678,232.98992195402295
30,bunny,1.1886666666666663,-5.747333333333334,1.5370000000000001,-13.54166666666667,-4.492333333333335,-1.0693333333333341,9.509333333333334,-0.9383333333333332,1.4906666666666666,-3.094333333333333,0.9163333333333348,-5.976333333333334,19.62,15.28,17.6,250.13,189.78,201.79,12.19,0.35,2.73,27.57,23.21,-0.63,59.91028781609196,57.801537471264375,54.51346310344828,26162.106779885056,10470.480825402297,17608.931682298848,0.40557195402298835,0.4104764367816093,0.4141581609195403,156.40712195402304,182.07440333333335,13.76812747126437
31,bunny,6.408666666666667,-3.341,5.6596666666666655,-5.555666666666665,15.464666666666664,-56.507333333333314,9.688666666666666,-0.6809999999999999,0.12599999999999997,-33.629333333333335,-15.79566666666667,-6.584,18.23,19.34,17.56,250.13,250.13,153.99,10.55,2.68,1.92,0.86,10.82,5.91,53.07697057471265,70.09357482758621,35.26245850574712,22424.251563333335,11638.569811954023,18874.901827126436,0.3459016091954025,1.3011196551724145,0.9148248275862068,736.1809995402302,465.2528667816091,75.85589379310349
32,bunny,7.6979999999999995,-5.8389999999999995,2.969333333333333,-97.36333333333332,58.51533333333334,2.937666666666667,9.625333333333334,0.07300000000000004,-0.8073333333333333,-88.56833333333333,4.795666666666667,9.876666666666665,15.99,15.74,12.2,20.13,144.08,105.24,11.26,2.28,0.57,-40.85,18.99,25.51,13.745844137931034,20.944843793103452,16.936137471264363,2688.0991057471265,3779.8651429885062,2127.3285495402297,0.35168091954023006,2.137607931034483,0.24516505747126432,403.4278005747125,260.41077712643676,171.51096091954025
33,bunny,4.543333333333333,-5.379333333333333,1.3069999999999995,-49.46366666666666,9.517,15.134666666666668,9.239333333333331,-2.5196666666666663,-0.033666666666666664,-14.612333333333332,10.440333333333333,8.616666666666665,17.17,13.99,13.68,250.13,203.05,144.21,9.87,-1.72,0.94,19.49,27.6,33.92,24.082712643678157,65.4821236781609,46.31318724137931,26862.276244712637,12109.14984241379,18018.69053609195,0.17310988505747166,0.21012057471264367,0.4181274712643677,1015.457742643678,67.38749298850573,135.5117747126437
