,class,x1_mean,y1_mean,z1_mean,x2_mean,y2_mean,z2_mean,x3_mean,y3_mean,z3_mean,x4_mean,y4_mean,z4_mean,x1_max,y1_max,z1_max,x2_max,y2_max,z2_max,x3_max,y3_max,z3_max,x4_max,y4_max,z4_max,x1_var,y1_var,z1_var,x2_var,y2_var,z2_var,x3_var,y3_var,z3_var,x4_var,y4_var,z4_var
23,jamesbond,5.975333333333334,0.09600000000000027,2.9653333333333336,57.62766666666667,31.760666666666665,112.81000000000007,9.410333333333334,-1.8103333333333331,1.0593333333333332,85.24533333333335,-8.001,11.006666666666666,19.62,10.16,14.19,221.66,250.13,250.13,11.52,-0.91,1.88,143.76,5.53,33.76,97.4782671264368,30.199790344827584,37.019922298850574,18017.83523229885,9014.408447816093,39699.86200689655,1.0058722988505748,0.3532240229885058,0.14832367816091957,3027.575425747127,88.34183689655173,149.22803678160918
24,jamesbond,7.0216666666666665,6.835333333333335,1.0919999999999999,-23.53233333333333,-47.78066666666666,-95.81199999999998,9.395333333333333,-1.5216666666666667,1.0756666666666665,-87.2453333333333,8.387,-8.681666666666668,19.62,15.79,16.45,178.23,250.13,250.13,11.34,-0.29,3.27,-28.53,17.18,3.82,103.81013160919538,31.74165333333333,26.744671724137923,11396.445232298847,22499.01648229884,21191.587602758616,0.26059126436781604,0.47556609195402305,0.7337771264367816,1380.0658947126433,26.392263103448272,37.99929712643679
25,jamesbond,5.752666666666667,8.605333333333334,-1.2340000000000002,-13.384999999999996,-26.351666666666667,-3.653333333333335,9.617999999999999,-1.4413333333333331,0.8713333333333335,-21.653000000000013,5.325333333333332,1.0673333333333328,8.36,9.81,0.52,33.76,95.02,56.96,11.19,-0.61,1.72,60.75,40.78,12.45,1.1267650574712635,0.29951540229885054,0.7920248275862072,1024.3485844827583,3790.3121729885065,828.6446850574712,0.49335448275862015,0.3352740229885059,0.243591264367816,2428.0090217241386,454.69057057471275,53.30824091954023
26,jamesbond,4.862333333333335,1.7016666666666656,0.7610000000000002,66.42666666666666,28.099666666666668,144.6316666666667,9.328333333333331,-1.7190000000000003,1.0873333333333335,108.86766666666666,-12.453,11.562000000000001,15.26,9.44,10.43,198.7,128.83,250.13,10.57,-0.6,2.11,147.47,13.93,36.79,93.68439091954023,24.714766091954026,19.335609310344832,8456.741547126438,2654.150699885057,27317.62872471264,0.5295385057471264,0.33389206896551715,0.19083402298850574,1048.2176874712645,106.46466999999998,136.65716137931034
27,jamesbond,3.7093333333333334,2.3036666666666665,4.028666666666668,5.075333333333333,-7.949999999999998,-42.63166666666666,9.481333333333334,-1.3120000000000003,1.1613333333333336,-54.91033333333334,3.051,-6.554,19.62,13.73,19.62,151.85,250.13,250.13,10.06,-0.43,2.01,37.56,16.44,6.53,119.39786850574716,77.40230678160921,40.113308505747135,11906.149053333333,15984.41830344828,41592.16771091955,0.15088781609195392,0.3498579310344828,0.2125291954022988,2858.7388447126436,57.5468024137931,33.85466620689655
28,jamesbond,8.19266666666667,8.674333333333331,-2.3409999999999997,-45.98599999999998,-80.22300000000001,-22.707999999999995,9.610000000000001,-1.2443333333333335,0.6640000000000001,-77.02533333333334,12.761999999999999,-4.007333333333332,17.54,14.3,-0.02,36.27,205.29,103.05,11.25,-0.14,1.78,-1.11,33.6,17.17,15.861723678160935,4.243942643678161,4.389112758620689,1671.3350041379313,8550.910249310344,5164.003899310344,0.6814965517241386,0.39470126436781605,0.426969655172414,1761.1612188505737,122.6985889655172,140.63837885057475
29,jamesbond,5.971,1.1043333333333332,1.6883333333333332,81.33633333333336,27.69666666666667,187.35400000000007,9.550999999999998,-1.377333333333333,1.2676666666666667,109.14833333333333,-5.2683333333333335,11.718333333333334,18.09,8.89,11.69,153.01,163.31,250.13,11.3,-0.07,2.48,137.29,7.76,33.84,111.58144379310346,18.14225988505748,20.165379885057472,3327.7156654022992,1959.3861954022984,11267.844190344824,0.4674989655172411,0.4492960919540229,0.4758460919540228,1365.0959660919539,57.823331609195414,167.787241954023
30,jamesbond,1.165,7.505,4.261666666666666,-149.75,82.61166666666666,-248.52999999999997,8.798333333333334,-1.1633333333333333,1.2266666666666668,60.52,12.856666666666667,3.1200000000000006,18.05,14.51,9.12,-71.18,146.27,-240.48,9.41,-0.42,1.83,77.9,19.58,5.78,198.96307000000002,31.346629999999998,21.76001666666666,3552.92472,2830.9218966666663,15.55259999999993,0.16985666666666616,0.27106666666666673,0.2597866666666666,109.22832000000005,47.789506666666675,5.394040000000001
0,jamesbond,7.044333333333332,-0.27099999999999996,0.8349999999999999,63.08233333333333,8.685000000000002,95.89633333333336,9.201333333333334,-1.581,1.4253333333333333,112.28500000000003,-6.524666666666665,10.267666666666667,19.62,9.65,11.84,249.93,102.62,250.13,10.59,-0.48,2.05,171.77,11.89,30.24,116.2055771264368,15.18423,30.040625862068968,16930.375046091955,2740.8867086206897,34042.424210229874,0.44917057471264366,0.4248713793103448,0.1377360919540229,1327.4459844827581,178.843411954023,141.5091840229885
1,jamesbond,5.483,2.1046666666666667,3.242333333333333,-5.519333333333335,-9.238333333333337,-73.204,9.567666666666666,-0.7363333333333333,1.124,-71.34566666666666,-0.33999999999999975,-4.144666666666667,19.62,9.89,15.75,177.01,183.39,250.13,10.94,0.35,2.22,31.27,14.46,6.27,99.35238724137932,40.02195678160919,27.830418505747126,12663.887944367812,9852.592455747128,33766.24156965517,0.4834460919540231,0.24616885057471266,0.524928275862069,2976.37574954023,57.92600689655172,55.46478436781608
2,jamesbond,6.397666666666666,8.086000000000002,-1.8753333333333335,-27.51366666666667,-39.75833333333334,1.7276666666666676,9.72733333333333,-1.7840000000000003,0.9073333333333333,-51.16066666666665,11.782666666666671,-1.8333333333333321,11.69,9.62,-0.15,28.66,59.59,33.61,10.92,-0.84,1.7,46.58,30.19,14.24,2.8672736781609176,0.4391144827586213,0.9734740229885057,1240.1579619540228,1862.7707729885053,221.8074598850575,0.4691374712643682,0.27952137931034504,0.27073057471264383,2992.1993374712647,255.49349609195397,92.06249195402296
