43,1.79,9.78,1.02,-1.2,0.18,-1.92,9.38,0.34,1.67,-1.26,0.78,0,5.16,0,0,0,idle,
44,1.78,9.7,1,-2.12,-1.52,-1.45,9.47,0.35,1.65,-0.92,1.08,0,5.15,0,0,0,idle,
45,1.88,9.77,1.08,-2.49,-0.86,-1.73,9.43,0.34,1.6,-1.04,1.08,0,5.15,0,0,0,idle,
46,1.85,9.66,1.03,-2.15,2.11,-1.89,9.41,0.4,1.61,-0.88,0.73,0,5.13,0,0,0,idle,
47,1.78,9.63,1.11,-1.95,3.09,-1.51,9.4,0.39,1.57,-0.75,0.74,0,5.13,0,0,0,idle,
48,1.75,9.67,0.98,-1.62,1.7,-2.04,9.4,0.4,1.62,-0.36,0.75,0,5.16,0,0,0,idle,
49,1.72,9.74,1.05,-2.11,1.24,-1.95,9.43,0.33,1.7,-0.27,0.8,0,5.13,0,0,0,idle,
50,1.91,9.7,1.1,-2.28,0.47,-2.08,9.43,0.25,1.62,-0.73,1.11,0,5.16,0,0,0,idle,
51,1.9,9.62,1.08,-2.31,0.89,-1.76,9.48,0.29,1.63,-0.74,1.12,0,5.16,0,0,0,idle,
52,1.71,9.72,0.99,-2.85,0.76,-1.61,9.42,0.3,1.55,-1.26,0.73,0,5.16,0,0,0,idle,
53,1.7,9.65,0.95,-2.4,0.56,-1.87,9.36,0.35,1.5,-1.16,0.56,0,5.15,0,0,0,idle,
54,1.78,9.67,1.02,-2.25,0.17,-1.93,9.45,0.4,1.64,-1.05,0.85,0,5.15,0,0,0,idle,
55,1.73,9.75,1.12,-2.44,0.03,-2.31,9.34,0.39,1.6,-0.98,0.63,0,5.15,0,0,0,idle,
56,1.8,9.7,1.07,-2.5,-0.17,-2.36,9.35,0.35,1.55,-0.97,0.66,0,5.15,0,0,0,idle,
57,1.82,9.7,1.09,-2.59,0.1,-2.53,9.41,0.4,1.6,-0.77,0.56,0,5.16,0,0,0,idle,
58,1.89,9.73,1.21,-2.54,1.07,-1.98,9.45,0.32,1.59,-1.04,0.95,0,5.1,0,0,0,idle,
59,1.93,9.68,1.05,-2.79,1.94,-1.66,9.42,0.31,1.69,-1.18,0.64,0,5.15,0,0,0,idle,
60,1.84,9.7,1,-2.35,2.73,-1.66,9.42,0.37,1.62,-1.15,0.66,0,5.16,0,0,0,idle,
61,1.67,9.65,1.01,-2.56,0.36,-1.63,9.38,0.32,1.6,-1.52,0.9,0,5.16,0,0,0,idle,
62,1.77,9.71,0.91,-2.53,-1.08,-1.74,9.42,0.39,1.73,-1.36,0.6,0,5.16,0,0,0,idle,
63,1.96,9.72,0.97,-1.59,-3.31,-0.89,9.44,0.23,1.56,-1.11,0.85,0,5.15,0,0,0,idle,
64,2.07,9.72,0.93,-2.5,-1.21,-0.41,9.34,0.37,1.62,-1.03,1.38,0,5.15,0,0,0,idle,
65,1.95,9.67,1.18,-3.21,4.08,-1.92,9.32,0.45,1.64,-0.75,2.19,0,5.15,0,0,0,idle,
66,1.94,9.61,1.14,-2.6,6.13,-1.92,9.33,0.3,1.52,-0.6,2.27,0,5.12,0,0,0,idle,
67,1.66,9.75,0.98,-1.4,4.73,-1.22,9.48,0.37,1.68,0.15,1.64,0,5.16,0,0,0,idle,
68,1.69,9.67,1.02,-1.5,4.01,-2.06,9.42,0.3,1.82,0.12,1.23,0,5.14,0,0,0,idle,
69,1.81,9.78,1.03,-2.09,-0.92,-2.32,9.44,0.26,1.81,-0.24,1.05,0,5.16,0,0,0,idle,
70,1.91,9.83,1.02,-2.28,-1.2,-2.08,9.42,0.21,1.58,-0.31,1.15,0,5.14,0,0,0,idle,
71,1.86,9.66,1.03,-2.79,1.79,-1.83,9.45,0.28,1.73,-0.62,0.95,0,5.15,0,0,0,idle,
72,1.83,9.62,1.07,-1.97,2.09,-2.08,9.42,0.26,1.74,-0.75,0.85,0,5.16,0,0,0,idle,
73,1.74,9.7,1.09,-1.53,3.51,-2.11,9.42,0.3,1.63,-0.88,0.76,0,5.15,0,0,0,idle,
74,1.72,9.75,1.03,-1.62,3.77,-2.07,9.45,0.38,1.65,-0.76,0.59,0,5.16,0,0,0,idle,
75,1.7,9.74,0.94,-2.71,1.24,-2.79,9.37,0.36,1.57,-0.69,0.33,0,5.16,0,0,0,idle,
76,1.79,9.7,1.05,-2.54,0.39,-2.67,9.43,0.28,1.65,-1.04,0.26,0,5.15,0,0,0,idle,
77,1.77,9.66,1.13,-2.36,-0.24,-2.69,9.39,0.28,1.68,-1.05,0.25,0,5.09,0,0,0,idle,
78,1.8,9.63,1.17,-2.14,-0.6,-2.28,9.38,0.31,1.6,-0.97,0.31,0,5.15,0,0,0,idle,
79,1.93,9.64,0.99,-1.56,-0.28,-1.73,9.41,0.34,1.7,-1.59,0.19,0,5.16,0,0,0,idle,
80,1.87,9.64,1.02,-1.3,0.34,-1.36,9.34,0.36,1.62,-1.67,0.31,0,5.16,0,0,0,idle,
81,1.77,9.75,1.01,-2.01,0.79,-1.48,9.4,0.36,1.69,-1.5,0.59,0,5.16,0,0,0,idle,
82,1.74,9.67,1.07,-2,0.13,-1.93,9.48,0.37,1.57,-1.47,0.64,0,5.16,0,0,0,idle,
83,1.89,9.7,1.11,-1.32,0.48,-2.1,9.4,0.3,1.67,-0.76,0.3,0,5.16,0,0,0,idle,
84,1.91,9.69,1.08,-1.42,1.07,-2.02,9.43,0.29,1.76,-0.82,0.05,0,5.16,0,0,0,idle,
85,1.76,9.69,0.97,-1.99,0.98,-2.15,9.39,0.28,1.57,-0.6,-0.26,0,5.15,0,0,0,idle,
86,1.81,9.72,0.99,-1.77,0.4,-2.28,9.33,0.27,1.58,-0.55,-0.2,0,5.16,0,0,0,idle,
87,1.88,9.6,0.95,-2.34,1.44,-2.06,9.46,0.23,1.73,-0.4,-0.11,0,5.13,0,0,0,idle,
88,1.8,9.72,0.94,-1.76,1.45,-1.67,9.37,0.17,1.69,-0.47,0.13,0,5.16,0,0,0,idle,
89,1.78,9.74,1.08,-2.98,0.72,-2.27,9.4,0.46,1.6,-0.18,0.68,0,5.16,0,0,0,idle,
90,1.89,9.7,1.08,-3.4,2.18,-2.82,9.35,0.34,1.62,-0.13,0.55,0,5.16,0,0,0,idle,
91,1.86,9.59,1.03,-3.4,3.09,-2.24,9.41,0.35,1.65,-0.01,0.73,0,5.15,0,0,0,idle,
92,1.67,9.55,0.98,-2.48,2.44,-1.63,9.51,0.27,1.52,0.07,0.97,0,5.11,0,0,0,idle,
93,1.68,9.64,1.06,-1.76,0.38,-1.66,9.39,0.32,1.64,-0.16,0.79,0,5.13,0,0,0,idle,
94,2,9.67,0.9,-2.55,2.46,-1.26,9.37,0.3,1.71,-0.92,0.94,0,5.16,0,0,0,idle,
95,1.84,9.71,0.89,-2.16,2.36,-0.93,9.42,0.34,1.62,-1.05,1.18,0,5.16,0,0,0,idle,
96,1.8,9.65,1.07,-2.69,0.02,-2.31,9.36,0.33,1.59,-0.86,0.83,0,5.13,0,0,0,idle,
97,1.87,9.66,1.02,-2.81,0.93,-2.38,9.33,0.39,1.62,-0.87,0.97,0,5.16,0,0,0,idle,
98,1.75,9.67,0.96,-2.11,2.09,-1.44,9.49,0.35,1.6,-0.47,0.83,0,5.15,0,0,0,idle,
99,1.81,9.6,1.07,-1.69,2.12,-2.27,9.44,0.39,1.73,-0.48,0.79,0,5.13,0,0,0,idle,
100,1.85,9.73,0.98,-1.05,3.55,-2.18,9.44,0.32,1.67,-0.45,0.61,0,5.15,0,0,0,idle,
101,1.7,9.68,0.98,-1.4,3.63,-2.33,9.37,0.3,1.47,-0.45,0.95,0,5.16,0,0,0,idle,
102,1.82,9.7,1.04,-1.48,1.71,-1.76,9.46,0.25,1.68,-0.62,0.77,0,5.1,0,0,0,idle,
103,1.74,9.82,1.03,-1.68,1.69,-1.5,9.4,0.29,1.72,-0.55,0.67,0,5.16,0,0,0,idle,
104,1.78,9.72,1.02,-2.29,0.07,-2.05,9.39,0.3,1.59,-0.76,0.29,0,5.15,0,0,0,idle,
105,1.84,9.75,0.99,-2.92,-0.11,-1.34,9.37,0.33,1.58,-1.1,0.21,0,5.16,0,0,0,idle,
106,1.89,9.72,1.05,-2.9,0.6,-1.28,9.44,0.39,1.57,-1.29,-0.06,0,5.15,0,0,0,idle,
107,1.81,9.73,0.94,-2.84,1.31,-1.56,9.47,0.23,1.72,-1.4,-0.22,0,5.15,0,0,0,idle,
108,1.86,9.76,1.08,-1.28,-0.3,-2.74,9.38,0.34,1.61,-1.26,-0.07,0,5.14,0,0,0,idle,
109,1.91,9.76,1.09,-1.83,1.36,-2.03,9.47,0.3,1.63,-1.5,-0.03,0,5.15,0,0,0,idle,
110,1.71,9.72,1.02,-2.95,2.18,-1.6,9.4,0.26,1.65,-1.25,-0.47,0,5.15,0,0,0,idle,
111,1.74,9.64,1,-2.4,1.27,-2.28,9.37,0.26,1.56,-1.37,-0.31,0,5.15,0,0,0,idle,
112,1.84,9.7,1.02,-3.09,-2.36,-2.63,9.37,0.33,1.77,-1.98,-0.61,0,5.13,0,0,0,idle,
