,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
541,6.63,4.82,6.33,-140.19,15.03,-173.19,8.33,-2.34,2.26,tapshoulder,
542,5.41,5.91,4.37,-181.38,-63.92,-250.14,8.54,-1.53,1.42,tapshoulder,
543,17.71,1.9,-2.21,-250.14,-149.41,-233.45,9.49,-2.91,2.46,tapshoulder,
544,13.11,0.88,-3.44,-157.08,-130.52,-109.14,10.4,-2.97,0.41,tapshoulder,
545,19.62,4.8,-5.86,250.13,167.79,-250.14,10.89,-2.92,2.05,tapshoulder,
546,17.1,-4.02,-0.21,250.13,-20.47,-250.14,9.96,-2.62,3.14,tapshoulder,
547,19.62,-1.63,-5.58,168.35,-250.14,-98.33,8.1,-1.76,1.69,tapshoulder,
548,19.62,-2.28,-4.11,-121.02,-241.07,-53.44,8.93,-1.34,1.51,tapshoulder,
549,19.62,-2.83,0.87,-122.24,-67.77,128.25,9.18,-1.49,2.27,tapshoulder,
550,19.62,2.82,2.34,49.09,-124.83,195.27,9.41,-2.39,1.77,tapshoulder,
551,15.77,-0.45,-0.83,-250.14,-17.95,250.13,8.85,-2.5,2.0,tapshoulder,
552,12.55,4.9,-3.86,-137.56,-84.7,250.13,9.32,-1.82,1.7,tapshoulder,
553,15.14,0.81,-2.91,-102.15,206.79,217.39,9.43,-0.99,3.08,tapshoulder,
554,7.07,8.65,-6.5,-124.24,25.47,250.13,9.31,-1.43,4.09,tapshoulder,
555,4.59,10.05,-8.33,-101.55,-74.84,250.13,9.23,-1.41,4.11,tapshoulder,
556,6.29,11.24,-19.62,109.36,130.11,115.69,8.37,1.01,4.41,tapshoulder,
557,8.05,10.98,-19.62,250.13,151.96,116.04,8.23,1.45,4.03,tapshoulder,
558,5.0,9.81,-19.62,250.13,142.64,157.53,9.41,0.87,3.83,tapshoulder,
559,-2.7,19.62,-19.62,250.13,-152.39,250.13,10.06,0.64,3.05,tapshoulder,
560,3.31,19.62,11.4,250.13,-250.14,-36.11,9.18,0.6,2.32,tapshoulder,
561,6.42,19.62,19.62,250.13,-117.18,-61.2,8.78,-0.47,2.62,tapshoulder,
562,19.36,16.75,19.62,37.35,-193.67,10.79,6.97,-1.26,3.7,tapshoulder,
563,19.4,9.25,17.85,-173.95,33.09,-11.67,6.75,-0.73,3.14,tapshoulder,
564,15.33,5.28,11.83,-250.14,107.61,-3.05,8.38,-0.98,3.01,tapshoulder,
565,16.46,4.2,9.05,-250.14,15.05,33.01,9.75,-1.11,2.97,tapshoulder,
566,14.44,6.4,-0.5,-250.14,250.13,250.13,9.77,-2.37,1.72,tapshoulder,
567,9.86,6.3,-2.31,-250.14,241.11,250.13,9.89,-1.7,1.97,tapshoulder,
568,-4.96,4.98,-8.68,-250.14,-114.37,250.13,11.21,0.4,1.91,tapshoulder,
569,-4.14,7.4,-12.16,-250.14,-173.66,250.13,10.32,0.02,1.52,tapshoulder,
